Date,Open,High,Low,Close,Volume,Adj Close
2015-08-21,36.60,37.43,35.15,35.15,9121800,35.15
2015-08-20,40.15,43.28,39.00,39.05,11487400,39.05
2015-08-19,40.60,43.50,38.78,41.52,14172000,41.52
2015-08-18,41.97,47.43,41.00,42.44,15990100,42.44
2015-08-17,48.60,50.00,43.73,44.00,18342600,44.00
2015-08-14,44.20,48.59,43.50,48.59,17100200,48.59
2015-08-13,42.74,46.20,42.74,44.17,13800900,44.17
2015-08-12,45.90,48.88,44.62,44.62,17943200,44.62
2015-08-11,50.08,52.49,48.68,49.58,19817500,49.58
2015-08-10,51.00,53.32,46.50,49.57,23543200,49.57
2015-08-07,42.00,48.47,41.00,48.47,19491400,48.47
2015-08-06,44.06,44.06,37.65,44.06,28129700,44.06
2015-08-05,35.99,40.05,33.11,40.05,9267200,40.05
2015-08-04,36.41,36.41,35.00,36.41,21061000,36.41
2015-08-03,33.10,33.10,33.10,33.10,1938300,33.10
2015-07-31,27.29,30.09,26.09,30.09,8812000,30.09
2015-07-30,25.99,27.68,25.25,27.33,9275800,27.33
2015-07-29,23.72,25.16,22.60,25.16,6615300,25.16
2015-07-28,22.61,25.46,22.08,22.86,8015500,22.86
2015-07-27,26.00,28.86,24.53,24.53,11093700,24.53
2015-07-24,28.00,28.87,26.17,27.25,13842100,27.25
2015-07-23,24.47,26.63,24.10,26.63,6796900,26.63
2015-07-22,24.89,25.48,23.80,24.21,6854600,24.21
2015-07-21,23.02,24.60,22.60,24.56,7110300,24.56
2015-07-20,24.00,24.55,23.02,23.39,7121500,23.39
2015-07-17,22.90,24.50,22.75,24.02,7969600,24.02
2015-07-16,21.68,24.88,21.68,22.82,9590500,22.82
2015-07-15,26.00,26.28,24.09,24.09,7680400,24.09
2015-07-14,26.18,26.77,25.00,26.77,14126300,26.77
2015-07-13,24.34,24.34,23.50,24.34,6292200,24.34
2015-07-10,21.47,22.13,20.50,22.13,4428600,22.13
2015-07-09,16.46,20.12,16.46,20.12,11369800,20.12
2015-07-08,18.29,18.29,18.29,18.29,307900,18.29
2015-07-07,20.61,21.00,20.32,20.32,1586900,20.32
2015-07-06,27.60,27.60,22.58,22.58,9449900,22.58
2015-07-03,25.25,26.50,25.09,25.09,5672200,25.09
2015-07-02,28.50,29.88,27.88,27.88,7685100,27.88
2015-07-01,33.00,36.66,30.91,30.98,16853600,30.98
2015-06-30,34.34,37.99,34.34,34.34,13255100,34.34
2015-06-29,38.15,39.88,38.15,38.15,2659700,38.15
2015-06-26,42.39,42.39,34.82,42.39,24240700,42.39
2015-06-25,38.54,38.54,38.54,38.54,84100,38.54
2015-06-24,35.04,35.04,35.04,35.04,38500,35.04
2015-06-23,31.85,31.85,31.85,31.85,131300,31.85
2015-06-22,28.95,28.95,28.95,28.95,000,28.95
2015-06-19,28.95,28.95,28.95,28.95,160700,28.95
2015-06-18,26.32,26.32,26.32,26.32,28900,26.32
2015-06-17,23.93,23.93,23.93,23.93,43700,23.93
2015-06-16,21.75,21.75,21.75,21.75,14400,21.75
2015-06-15,19.77,19.77,19.77,19.77,4000,19.77
2015-06-12,17.97,17.97,17.97,17.97,9900,17.97
2015-06-11,13.62,16.34,13.62,16.34,13200,16.34
